RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
"4,805","15,567,802",Childs,450,Spain,Female,34,2,0,2,1,0,"175,481",0
"4,806","15,745,452",Sun,651,Germany,Male,41,1,"90,218",1,1,0,"174,338",0
"4,807","15,617,252",Lung,697,France,Female,33,1,"87,348",1,1,0,"172,525",0
"4,808","15,753,248",Tao,611,France,Male,28,2,0,2,0,0,"25,396",0
"4,809","15,610,755",Napolitano,643,France,Female,33,0,"137,812",1,1,1,"184,857",0
"4,810","15,662,238",Davis,822,France,Male,37,3,"105,563",1,1,0,"182,625",0
"4,811","15,799,186",Sagese,632,France,Male,38,4,0,2,0,0,"192,506",0
"4,812","15,686,941",Hutchinson,575,Spain,Female,26,7,0,2,1,0,"112,508",0
"4,813","15,601,172",Nelson,672,France,Male,31,6,"91,126",1,1,0,"177,296",0
"4,814","15,723,858",Schiavone,517,Spain,Male,39,3,0,2,0,1,"12,466",0
"4,815","15,615,896",Chienezie,621,Spain,Male,39,8,0,2,1,0,"36,123",0
"4,816","15,737,647",Obioma,775,Germany,Female,77,6,"135,121",1,1,0,"37,837",0
"4,817","15,582,841",Butusov,600,France,Male,29,8,0,2,0,1,"34,747",0
"4,818","15,760,090",Pisano,640,France,Male,28,7,0,2,1,1,"131,098",0
"4,819","15,588,587",Stetson,752,France,Female,36,1,"86,838",1,1,1,"105,281",0
"4,820","15,683,157",Waring,613,France,Male,26,4,"100,447",1,0,1,"149,654",0
"4,821","15,694,209",Fanucci,484,France,Female,32,3,0,2,1,1,"139,391",0
"4,822","15,655,875",Thao,511,France,Female,33,3,0,2,1,0,"132,437",0
"4,823","15,805,704",Murphy,745,France,Female,32,2,0,4,0,1,"179,705",1
"4,824","15,744,789",McConnell,786,Spain,Female,32,6,"114,513",1,1,0,"15,797",0
"4,825","15,799,357",Armfield,727,France,Male,35,5,"136,364",1,0,0,"142,755",0
"4,826","15,726,153",Fanucci,622,France,Male,31,5,"106,261",1,1,1,"2,578",0
"4,827","15,713,346",Panina,794,France,Male,24,10,"146,127",1,1,1,"88,992",0
"4,828","15,665,053",Nixon,636,Spain,Male,52,4,"111,285",1,0,1,"32,936",1
"4,829","15,592,379",Walker,741,Spain,Female,42,9,"121,057",2,1,0,"39,123",0
"4,830","15,692,599",Chiemela,687,France,Male,34,5,"128,271",1,1,0,"191,093",0
"4,831","15,620,758",Martel,660,Spain,Male,30,4,0,2,1,0,"129,149",0
"4,832","15,637,428",Briggs,660,France,Male,35,7,0,2,1,0,"13,219",0
"4,833","15,808,389",Iheatu,617,France,Female,79,7,0,1,1,1,"160,589",0
"4,834","15,807,003",Jennings,762,France,Male,32,10,"191,776",1,1,0,"179,658",0
"4,835","15,702,912",Ch'en,752,Spain,Female,35,2,0,1,1,0,"44,336",1
"4,836","15,590,623",Kovalyov,561,Spain,Male,34,4,"85,142",2,1,1,"29,217",0
"4,837","15,728,078",Yeh,609,France,Male,26,10,"126,392",1,0,1,"43,651",0
"4,838","15,708,256",Chien,803,France,Male,28,3,0,2,1,0,"159,654",0
"4,839","15,582,335",Brown,556,France,Female,40,9,"129,860",1,0,0,"17,993",0
"4,840","15,649,150",Buddicom,531,France,Female,53,5,"127,642",1,1,0,"141,501",1
"4,841","15,691,647",McGregor,411,France,Female,35,2,0,2,1,1,"93,826",0
"4,842","15,668,270",Thompson,587,Germany,Female,44,5,"125,584",2,1,1,"41,852",1
"4,843","15,624,820",Ross,683,Spain,Male,56,7,"50,911",3,0,0,"97,629",1
"4,844","15,736,254",Ch'ang,654,France,Male,29,2,"91,956",1,1,0,"37,066",0
"4,845","15,720,814",Warren,670,Germany,Female,36,2,"84,266",2,0,0,"38,615",0
"4,846","15,642,997",Uspenskaya,655,France,Female,36,2,"147,150",1,1,1,"87,817",0
"4,847","15,693,200",King,752,France,Female,36,7,0,2,1,0,"184,867",0
"4,848","15,624,596",Trentini,534,France,Female,23,5,"104,822",1,0,1,"160,176",0
"4,849","15,807,167",Konovalova,635,France,Male,42,1,"146,767",2,0,1,"164,357",0
"4,850","15,660,301",Dellucci,491,Germany,Male,70,6,"148,746",2,1,1,"17,818",0
"4,851","15,593,094",Goddard,516,France,Male,27,9,0,1,1,0,"142,681",1
"4,852","15,618,239",Neumann,530,France,Female,48,0,0,1,1,0,"85,081",0
"4,853","15,574,137",Ch'in,687,Spain,Male,35,3,0,2,1,1,"176,450",0
"4,854","15,614,740",Walters,684,France,Female,41,6,"135,204",2,1,1,"121,968",0
"4,855","15,574,071",Muravyova,706,Germany,Male,23,2,"93,302",2,0,1,"127,187",0
"4,856","15,671,148",Barry,490,Germany,Male,33,5,"96,341",2,0,0,"108,313",0
"4,857","15,721,921",Woolnough,796,France,Male,44,8,"165,326",1,1,1,"57,206",0
"4,858","15,717,995",Keen,849,France,Male,27,0,0,2,0,1,"157,892",0
"4,859","15,632,050",Liebe,779,France,Female,41,10,"99,786",1,1,0,"86,928",0
"4,860","15,647,111",White,794,Spain,Female,22,4,"114,440",1,1,1,"107,753",0
"4,861","15,759,991",Hunter,748,Spain,Male,36,4,"141,574",1,1,0,"82,158",0
"4,862","15,790,204",Myers,663,Spain,Female,22,9,0,1,1,0,"29,136",1
"4,863","15,686,780",Rogova,645,Spain,Female,55,1,"133,677",1,0,1,"17,095",0
"4,864","15,640,491",Raff,464,France,Female,33,10,"147,494",2,1,0,"100,448",0
"4,865","15,783,225",Cocci,737,France,Male,54,9,0,1,1,0,"83,470",1
"4,866","15,734,438",Kanayochukwu,590,France,Female,29,4,0,2,1,0,"121,847",0
"4,867","15,688,760",Obialo,522,Germany,Female,37,3,"95,023",1,1,1,"129,108",0
"4,868","15,768,124",Liu,648,France,Female,34,3,0,1,1,0,"54,726",0
"4,869","15,661,330",Gilbert,754,France,Male,37,6,0,1,1,1,"116,142",0
"4,870","15,781,272",Coles,669,France,Male,50,4,"149,714",3,1,1,"124,872",1
"4,871","15,573,888",Ponomaryov,648,Germany,Female,43,1,"107,963",1,0,0,"186,439",1
"4,872","15,575,858",Bergamaschi,763,France,Male,40,3,0,2,1,0,"134,281",0
"4,873","15,645,937",Guerin,790,Spain,Male,32,3,0,1,1,0,"91,044",0
"4,874","15,702,337",Sinclair,581,France,Male,37,7,0,2,1,1,"74,321",0
"4,875","15,764,537",Dominguez,703,France,Male,43,8,0,2,1,0,"9,705",0
"4,876","15,619,616",Costa,571,France,Female,33,9,"102,017",2,0,0,"128,600",0
"4,877","15,585,133",Wei,657,Spain,Female,27,8,0,2,0,0,"6,468",0
"4,878","15,573,971",Mills,737,France,Male,44,7,0,2,0,0,"57,899",0
"4,879","15,579,433",Pugh,793,Spain,Male,29,8,"96,675",2,0,0,"192,121",0
"4,880","15,777,045",Price,783,Spain,Female,44,3,"81,812",1,1,0,"164,214",1
"4,881","15,611,580",Wood,751,Spain,Male,33,4,"79,282",1,1,0,"117,548",0
"4,882","15,614,778",Robertson,579,France,Male,31,6,0,2,1,0,"26,149",0
"4,883","15,771,750",Sawtell,655,Germany,Female,36,10,"122,314",1,1,0,"9,182",0
"4,884","15,593,280",Yuryeva,614,Germany,Male,43,8,"140,734",1,1,1,"166,589",0
"4,885","15,569,274",Pisano,678,Germany,Male,49,2,"116,933",1,1,0,"195,054",1
"4,886","15,654,408",Kharitonova,562,Spain,Male,41,5,"165,445",2,1,0,"85,787",0
"4,887","15,657,468",Simmons,711,Germany,Female,53,5,"123,805",1,1,0,"102,429",0
"4,888","15,614,213",Muramats,620,France,Male,37,0,"107,549",1,1,0,"71,176",0
"4,889","15,589,869",Tang,437,France,Male,49,9,"111,634",2,0,1,"166,440",0
"4,890","15,693,205",Peng,691,Germany,Female,41,8,"109,154",3,1,1,"148,849",1
"4,891","15,797,113",Bevan,552,Spain,Female,34,4,0,2,1,0,"140,287",0
"4,892","15,676,958",Zito,765,Germany,Male,34,5,"86,055",2,1,1,"104,221",0
"4,893","15,739,592",Sokolov,707,Germany,Female,51,10,"98,438",1,0,0,"70,779",1
"4,894","15,656,263",Teng,764,Spain,Male,29,5,0,2,1,0,"65,868",0
"4,895","15,636,872",Amadi,585,France,Female,32,8,"144,706",2,0,0,"171,483",0
"4,896","15,589,435",Davide,784,France,Male,31,7,0,2,1,1,"143,204",0
"4,897","15,640,464",Parkes,605,France,Male,41,5,"91,613",1,1,1,"28,428",0
"4,898","15,723,851",Mazzanti,699,Spain,Male,40,2,0,1,1,0,"78,387",0
"4,899","15,722,122",Findlay,544,France,Female,40,7,0,1,0,1,"161,077",0
"4,900","15,696,852",Hsu,803,France,Female,32,9,"192,123",1,1,1,"54,277",1
"4,901","15,634,936",Chukwukadibia,735,France,Male,41,7,"179,904",1,1,1,"137,181",0
"4,902","15,575,935",Baxter,673,France,Male,59,0,"178,058",2,0,1,"21,064",1
"4,903","15,634,491",Kung,652,France,Male,30,2,"176,167",2,1,1,"152,211",0
"4,904","15,628,530",Booth,694,France,Male,42,3,"156,864",2,0,0,"88,891",0
"4,905","15,678,720",Evans,741,France,Female,44,7,0,2,1,1,"190,535",0
"4,906","15,627,999",Kung,590,Spain,Male,30,3,0,2,1,0,"83,090",0
"4,907","15,571,244",Tung,809,Spain,Female,33,3,0,2,0,1,"141,427",0
"4,908","15,739,931",Yuan,523,France,Male,34,2,"161,589",1,1,1,"51,359",0
"4,909","15,806,256",Jackson,540,France,Male,48,2,"109,349",1,1,0,"88,703",1
"4,910","15,787,258",Ross,596,Spain,Female,29,6,0,2,1,0,"116,697",0
"4,911","15,706,463",Yang,597,France,Female,36,9,0,2,1,1,7156.09,0
"4,912","15,691,004",Yu,407,Spain,Male,37,1,0,1,1,1,"49,161",1
"4,913","15,792,228",Onwumelu,748,France,Male,60,0,"152,336",1,1,0,"126,743",1
"4,914","15,733,447",Gay,562,France,Female,51,1,"124,663",1,1,1,"65,390",1
"4,915","15,679,062",Morrison,734,Germany,Female,47,10,"91,522",2,1,1,"138,836",0
"4,916","15,594,409",Belov,710,France,Male,45,1,0,2,1,1,"36,155",0
"4,917","15,613,816",Mao,539,Spain,Female,39,6,"62,052",1,0,1,"59,755",0
"4,918","15,681,991",Walsh,542,France,Male,32,7,"107,872",1,1,0,"125,303",0
"4,919","15,796,074",Bruno,717,France,Female,36,2,"99,473",2,1,0,"94,275",1
"4,920","15,625,941",Gray,682,Spain,Female,50,10,"128,039",1,1,1,"102,260",0
"4,921","15,615,016",Maurer,515,France,Male,33,2,0,2,1,1,"136,029",0
"4,922","15,748,414",Chiang,526,Spain,Female,33,8,"114,635",2,1,0,"110,114",1
"4,923","15,751,203",Cattaneo,702,France,Male,26,5,"56,738",2,1,1,"100,442",1
"4,924","15,662,658",Grieve,651,Germany,Male,34,2,"90,355",2,0,0,"193,598",0
"4,925","15,574,868",Lowell,792,Germany,Male,36,5,"115,725",2,0,0,"1,871",0
"4,926","15,790,282",Trentino,817,Germany,Male,58,3,"114,328",2,1,1,"42,831",0
"4,927","15,762,927",Sung,674,Germany,Female,36,6,"100,763",1,1,0,"182,157",0
"4,928","15,803,456",Yen,641,France,Female,40,9,0,1,0,0,"151,649",1
"4,929","15,771,857",Philipp,513,Spain,Male,39,7,"89,040",2,1,1,"146,739",0
"4,930","15,700,601",Dynon,561,France,Male,34,1,"78,830",1,1,1,"12,148",0
"4,931","15,569,670",Alexeyeva,627,Germany,Male,30,6,"112,373",1,1,1,"118,029",0
"4,932","15,772,341",Hs?eh,682,Germany,Male,81,6,"122,029",1,1,1,"50,784",0
"4,933","15,661,548",Ferri,683,France,Female,29,0,"157,829",1,0,0,"129,892",0
"4,934","15,787,597",Hsu,420,Germany,Female,31,1,"108,378",2,1,1,"9,905",0
"4,935","15,806,913",Bishop,670,France,Female,54,2,"95,507",1,1,1,"63,213",0
"4,936","15,804,862",Toscani,505,Germany,Male,43,6,"127,147",1,0,0,"137,566",0
"4,937","15,792,986",T'ao,580,Germany,Male,24,1,"133,812",1,1,0,"17,186",1
"4,938","15,625,632",Philip,577,France,Male,36,3,"121,092",2,0,1,"143,783",0
"4,939","15,727,703",Li Fonti,773,Germany,Male,34,10,"126,980",1,0,0,"36,823",0
"4,940","15,606,273",Rene,616,France,Male,37,5,"144,236",2,0,0,"154,958",1
"4,941","15,799,652",Daigle,763,France,Female,38,0,"152,582",2,0,0,"31,893",0
"4,942","15,715,047",Joshua,640,Spain,Male,43,9,"172,478",1,1,0,"191,084",1
"4,943","15,784,687",Simmons,592,France,Male,36,1,"126,477",1,0,0,"179,718",0
"4,944","15,615,322",Jamieson,528,Spain,Male,43,7,"97,474",2,1,1,"159,823",0
"4,945","15,722,072",Hou,630,France,Male,53,5,"138,054",1,0,1,"114,111",0
"4,946","15,646,784",Cochran,529,France,Female,31,2,"164,003",2,1,1,"60,993",0
"4,947","15,644,692",Bibb,546,France,Female,47,8,0,1,1,1,"66,408",1
"4,948","15,670,354",Jen,753,France,Female,62,6,0,2,1,1,"136,399",0
"4,949","15,716,357",Corran,772,Spain,Female,39,4,"122,486",2,1,1,"140,709",0
"4,950","15,786,717",He,567,France,Male,36,1,0,2,0,0,"8,556",0
"4,951","15,771,383",Loggia,628,Germany,Female,45,6,"53,667",1,1,0,"115,023",0
"4,952","15,649,793",Lovely,658,France,Male,20,7,0,2,0,0,"187,638",0
"4,953","15,731,543",Becker,679,Spain,Male,58,9,"109,328",1,1,1,"3,829",0
"4,954","15,684,516",Plascencia,629,Spain,Male,34,1,"121,151",1,0,0,"119,358",0
"4,955","15,677,249",Somadina,731,Spain,Male,42,9,"101,044",1,1,1,"192,176",0
"4,956","15,581,525",Walker,775,Germany,Male,33,3,"83,502",2,1,0,"128,841",0
"4,957","15,628,420",Alekseeva,660,Spain,Male,33,2,"80,462",1,0,0,"150,422",0
"4,958","15,600,478",Watson,752,France,Male,39,3,0,1,1,0,"188,187",0
"4,959","15,594,502",Zotov,655,France,Male,37,6,"109,093",2,1,0,"1,776",0
"4,960","15,784,361",Williamson,543,Spain,Female,46,5,"140,356",1,1,1,"85,087",0
"4,961","15,767,626",Carpenter,811,France,Male,42,10,0,2,1,1,"3,798",0
"4,962","15,632,521",Cattaneo,689,Germany,Male,45,0,"130,171",2,1,0,"150,856",0
"4,963","15,665,088",Gordon,531,France,Female,42,2,0,2,0,1,"90,537",0
"4,964","15,652,084",Boni,515,France,Male,40,0,"109,542",1,1,1,"166,371",0
"4,965","15,574,761",Lynch,466,France,Female,41,3,"33,564",2,1,0,"178,994",1
"4,966","15,729,515",McCarthy,782,France,Male,36,1,"148,795",2,1,1,"195,681",0
"4,967","15,682,070",Davies,611,France,Male,64,9,0,2,1,1,"53,277",0
"4,968","15,743,817",Hargreaves,621,Germany,Male,40,8,"174,127",3,1,0,"172,491",1
"4,969","15,572,158",Blackburn,604,Spain,Male,41,3,0,1,0,0,"11,820",0
"4,970","15,584,477",K?,655,Spain,Female,35,1,"106,405",1,1,1,"82,900",0
"4,971","15,614,893",Meng,689,Spain,Male,38,2,0,1,1,1,"82,710",0
"4,972","15,665,963",Cattaneo,681,Spain,Male,30,2,"128,393",1,1,1,"180,593",0
"4,973","15,612,524",Hunt,643,Germany,Male,41,2,"127,842",1,1,0,"172,363",0
"4,974","15,596,962",Owens,617,France,Female,24,4,"137,295",2,1,1,"91,195",0
"4,975","15,744,942",Steele,638,Spain,Female,55,2,"155,828",1,0,1,"108,987",1
"4,976","15,573,278",Kennedy,743,France,Male,39,6,0,2,1,0,"44,265",0
"4,977","15,717,056",Pan,828,Germany,Female,25,7,"144,352",1,1,0,"116,613",0
"4,978","15,795,881",Alexander,776,Spain,Male,35,8,"106,365",1,1,1,"148,528",0
"4,979","15,758,939",Bray,540,Germany,Male,35,7,"127,802",1,0,1,"84,239",0
"4,980","15,792,250",Nnabuife,616,Germany,Female,45,4,"122,794",1,1,1,"62,002",0
"4,981","15,740,406",Padovesi,628,Germany,Male,38,10,"113,526",1,1,0,"46,044",1
"4,982","15,768,137",Bray,667,Spain,Female,23,6,"136,101",2,0,0,"169,669",1
"4,983","15,569,120",Lucas,615,France,Male,30,7,0,2,1,1,"156,347",0
"4,984","15,723,721",Tinline,543,France,Male,30,4,"140,917",1,1,0,"157,711",0
"4,985","15,777,122",Esomchi,553,France,Female,31,4,0,2,1,1,"89,087",0
"4,986","15,742,681",Liao,554,Germany,Male,26,4,"121,365",1,1,1,"8,742",0
"4,987","15,582,090",Iroawuchi,684,Spain,Female,36,4,0,1,1,0,"117,039",0
"4,988","15,711,254",Retana,452,France,Female,35,7,0,2,1,0,"164,242",0
"4,989","15,775,067",Fang,606,France,Male,47,3,"93,579",2,0,1,"137,721",1
"4,990","15,602,851",Ozioma,629,France,Male,40,9,0,1,1,0,107,0
"4,991","15,802,857",Robson,659,Spain,Female,33,8,"115,410",1,0,1,"1,539",0
"4,992","15,701,175",Bruno,493,France,Female,33,8,"90,792",1,1,1,"59,660",0
"4,993","15,783,019",Price,794,France,Female,62,9,"123,681",3,1,0,"173,587",1
"4,994","15,728,912",Swanson,554,France,Female,44,6,"92,437",1,1,0,"126,034",0
"4,995","15,585,580",Chang,796,Germany,Female,52,9,"167,194",1,1,1,"62,809",1
"4,996","15,583,480",Morgan,807,France,Female,36,4,0,2,0,1,"147,007",0
"4,997","15,620,341",Nwebube,500,Germany,Male,44,9,"160,838",2,1,0,"196,262",0
"4,998","15,613,886",Trevisan,722,Spain,Male,43,1,0,1,1,0,"44,560",1
"4,999","15,792,916",Ositadimma,559,Spain,Female,40,7,"144,471",1,1,1,"18,918",0
"5,000","15,710,408",Cunningham,584,Spain,Female,38,3,0,2,1,1,4525.4,0
"5,001","15,598,695",Fields,834,Germany,Female,68,9,"130,169",2,0,1,"93,112",0
"5,002","15,649,354",Johnston,754,Spain,Male,35,4,0,2,1,1,"9,658",0
"5,003","15,737,556",Vasilyev,590,France,Male,43,7,"81,077",2,1,1,"182,627",1
"5,004","15,671,610",Hooper,740,France,Male,36,7,0,1,1,1,"13,177",0
"5,005","15,625,092",Colombo,502,Germany,Female,57,3,"101,465",1,1,0,"43,568",1
"5,006","15,741,032",Tsao,733,France,Male,48,5,0,1,0,1,"117,831",0
"5,007","15,750,014",Chikere,755,Germany,Female,37,0,"113,865",2,1,1,"117,396",0
"5,008","15,784,761",Ballard,554,Spain,Female,46,7,"87,603",3,0,1,"96,929",1
"5,009","15,768,359",Akhtar,534,France,Male,36,4,"120,038",1,1,0,"36,276",0
"5,010","15,805,769",O'Loughlin,656,Spain,Male,33,4,0,2,1,0,"116,706",0
"5,011","15,719,508",Davis,575,Germany,Male,49,7,"121,205",4,1,1,"168,081",1
"5,012","15,609,011",Barry,480,Spain,Male,47,8,"75,408",1,1,0,"25,888",1
"5,013","15,703,106",K'ung,575,France,Male,40,5,0,2,1,1,"122,489",0
"5,014","15,626,795",Gorman,672,France,Female,40,3,0,1,1,0,"113,172",1
"5,015","15,773,731",John,758,Spain,Female,35,5,0,2,0,0,"100,366",0
"5,016","15,756,196",Tsou,682,France,Male,50,6,"121,819",2,0,1,"124,151",0
"5,017","15,687,903",Okonkwo,501,France,Female,29,8,0,2,1,0,"112,664",0
"5,018","15,777,599",Esposito,746,Germany,Male,34,6,"141,806",2,1,1,"183,495",0
"5,019","15,754,577",Boni,556,France,Female,51,8,"61,354",1,1,0,"198,811",1
"5,020","15,584,113",Pratt,823,Germany,Female,53,4,"124,955",1,0,1,"131,260",1
"5,021","15,669,589",Page,491,Germany,Female,68,1,"95,039",1,0,1,"116,471",1
"5,022","15,632,793",Wilkinson,638,France,Female,29,9,"103,418",1,1,1,"15,336",0
"5,023","15,711,130",Tseng,734,France,Male,45,2,0,2,1,0,"99,593",0
"5,024","15,615,254",Clark,555,France,Male,40,10,"43,029",1,1,0,"170,514",0
"5,025","15,720,583",Finch,745,Germany,Female,44,0,"119,638",1,1,1,"34,265",1
"5,026","15,780,432",Shen,728,France,Male,37,3,"122,690",2,0,0,"106,978",1
"5,027","15,673,223",Hou,626,France,Male,44,10,0,2,0,0,"164,288",0
"5,028","15,807,989",Wall,681,Germany,Male,37,8,"73,179",2,1,1,"25,293",0
"5,029","15,761,168",Manna,478,France,Female,38,4,"171,914",1,1,0,"51,821",1
"5,030","15,651,272",Reyes,709,France,Male,38,5,0,2,1,1,"81,452",0
"5,031","15,812,832",Jideofor,562,Germany,Male,33,8,"92,659",2,1,0,"1,354",0
"5,032","15,680,517",Sal,769,Germany,Female,34,7,"137,239",1,1,1,"71,380",1
"5,033","15,750,569",Iweobiegbunam,684,Germany,Female,46,3,"102,955",2,1,0,"154,137",0
"5,034","15,690,743",Shao,536,France,Female,61,8,"65,190",1,1,1,"64,308",1
"5,035","15,627,741",Heath,631,Germany,Female,29,2,"96,864",2,1,1,"31,613",0
"5,036","15,712,121",Chidimma,657,Spain,Male,34,5,"154,984",1,1,0,"27,738",0
"5,037","15,805,429",Murray,699,Germany,Male,59,3,"106,820",1,0,1,"163,570",0
"5,038","15,814,923",Sullivan,606,Spain,Male,38,7,"128,579",1,1,1,"193,879",0
"5,039","15,589,230",Wu,612,France,Female,63,2,"126,473",1,0,1,"147,546",0
"5,040","15,775,490",Downie,660,France,Female,38,5,"110,571",2,1,0,"195,907",0
"5,041","15,749,727",Chukwufumnanya,829,Spain,Male,50,7,0,2,0,1,"178,459",0
"5,042","15,619,238",Allan,567,Spain,Male,29,8,0,2,1,0,"156,126",0
"5,043","15,593,468",Findlay,850,France,Female,33,3,0,2,1,1,"11,159",0
"5,044","15,718,454",Ch'eng,712,Spain,Female,44,2,0,2,0,0,"45,739",0
"5,045","15,789,498",Miller,562,France,Male,30,3,"111,100",2,0,0,"140,650",0
"5,046","15,744,691",Tsai,755,France,Female,29,3,0,3,1,0,"4,734",0
"5,047","15,708,289",Graham,793,Spain,Male,25,3,"100,914",1,0,0,"10,580",0
"5,048","15,790,412",Norton,471,Spain,Male,26,8,0,2,1,1,"179,656",0
"5,049","15,741,416",Yegorov,707,France,Male,42,2,"16,894",1,1,1,"77,503",0
"5,050","15,598,894",Holt,784,Spain,Male,38,10,"122,268",1,0,0,"145,760",0
"5,051","15,663,294",Kao,703,France,Male,32,1,"125,686",1,1,1,"56,247",0
"5,052","15,572,728",Ross,704,Spain,Male,36,8,"127,397",1,1,0,"151,335",0
"5,053","15,706,729",Hsiao,662,France,Male,38,0,"105,272",1,0,1,"179,833",0
"5,054","15,674,433",Allan,636,Germany,Female,28,2,"115,265",1,0,0,"191,628",0
"5,055","15,641,170",Liang,640,Spain,Male,36,4,0,1,0,0,"173,016",0
"5,056","15,806,284",Briggs,739,Spain,Male,31,1,0,2,1,1,"58,470",0
"5,057","15,690,958",Cantrell,767,Germany,Male,23,2,"139,543",1,0,1,"28,038",0
"5,058","15,606,386",Wang,753,Germany,Female,46,3,"111,513",3,1,0,"159,577",1
"5,059","15,682,322",Aksenov,714,France,Male,37,9,"148,467",2,0,1,"151,281",0
"5,060","15,579,915",Glennon,707,France,Male,29,4,0,2,1,0,"139,954",0
"5,061","15,681,928",Yancy,577,France,Female,35,4,"108,155",1,1,0,"105,408",0
"5,062","15,734,005",Mazzi,633,France,Female,42,1,0,2,1,0,"56,866",0
"5,063","15,650,432",Liu,849,Germany,Male,41,10,"84,622",1,1,1,"198,072",0
"5,064","15,592,578",Nucci,614,Spain,Female,41,7,"146,998",2,0,0,"137,791",0
"5,065","15,671,243",Y?,558,France,Female,47,9,0,2,1,0,"103,787",0
"5,066","15,775,709",Nucci,832,France,Female,27,10,"98,590",1,1,0,"30,913",0
"5,067","15,702,631",Tang,567,France,Female,26,2,0,2,1,1,"78,652",0
"5,068","15,602,282",Kao,587,Germany,Female,45,8,"134,981",1,1,1,"123,310",1
"5,069","15,717,879",Chen,712,Spain,Female,79,5,"108,079",1,1,1,"174,119",0
"5,070","15,740,878",Yao,655,Spain,Female,29,9,0,2,0,1,"85,736",0
"5,071","15,794,468",Tsou,641,France,Female,42,6,0,2,0,0,"121,139",0
"5,072","15,773,277",Barnes,676,France,Male,35,5,"106,837",2,1,0,"84,200",0
"5,073","15,572,657",H?,472,France,Male,29,8,"102,490",1,0,1,"181,225",0
"5,074","15,800,295",Cruz,644,Germany,Male,34,9,"112,747",2,0,0,"141,230",0
"5,075","15,672,397",Smith,598,France,Male,38,0,"125,488",1,0,0,"158,112",0
"5,076","15,684,921",Onuchukwu,792,Spain,Male,25,8,"142,862",1,1,1,"130,639",0
"5,077","15,720,676",Bukowski,700,France,Female,37,7,0,2,1,0,"17,041",0
"5,078","15,731,829",Simmons,616,France,Male,34,10,0,2,1,0,"25,662",0
"5,079","15,732,672",Stewart,743,Spain,Male,35,6,"79,388",1,1,1,"193,361",0
"5,080","15,692,406",Gow,427,France,Male,37,5,0,2,1,1,"121,485",0
"5,081","15,764,405",Williams,731,France,Male,29,10,0,2,1,1,"162,453",0
"5,082","15,757,537",Francis,610,France,Female,31,6,"107,785",1,1,1,"141,138",0
"5,083","15,793,307",Calabresi,724,Spain,Female,41,4,"142,880",3,0,0,"185,541",1
"5,084","15,660,679",Chimaobim,653,Spain,Female,38,9,"149,572",1,1,0,"118,383",0
"5,085","15,666,856",Chikwendu,774,France,Male,49,1,"142,767",1,1,1,"8,214",0
"5,086","15,687,372",Padovesi,547,Germany,Male,49,8,"121,538",2,1,0,"46,521",1
"5,087","15,667,289",Henderson,719,Spain,Male,50,2,0,2,0,0,"10,772",0
"5,088","15,624,641",Kharlamova,740,Spain,Male,43,9,0,1,1,0,"199,291",1
"5,089","15,734,610",Onio,543,France,Male,42,4,"89,839",3,1,0,"85,984",1
"5,090","15,631,882",Yeh,688,Germany,Male,45,9,"103,400",1,0,0,"129,871",0
"5,091","15,642,709",Feng,474,France,Female,30,9,0,2,0,0,"63,158",0
"5,092","15,811,026",Norman,505,Germany,Male,43,5,"136,856",2,1,0,"171,071",0
"5,093","15,596,303",White,688,France,Female,39,0,0,2,1,0,"53,222",1
"5,094","15,787,255",Manfrin,650,Germany,Female,55,2,"140,891",3,1,1,"179,834",1
"5,095","15,617,166",Ritchie,610,France,Male,37,0,0,1,1,0,"114,515",0
"5,096","15,742,442",Udegbulam,705,Spain,Female,46,5,"89,365",1,0,1,"139,162",0
"5,097","15,758,692",Kao,669,France,Female,29,7,"146,011",1,0,0,"50,249",0
"5,098","15,568,238",Diaz,650,Spain,Male,20,8,0,2,1,1,"113,470",0
"5,099","15,730,353",Olisaemeka,550,Germany,Male,29,9,"145,294",2,1,0,"147,484",0
"5,100","15,731,555",Ross-Watt,595,Germany,Female,45,9,"106,000",1,0,0,"191,449",1
